video_id,frame_idx,image_name,split,phase,augment,timestamp
case_0148,9491,case_0148_009491.png,train,33,False,379.64
case_0152,115,case_0152_000115.png,train,17,False,3.83
case_0152,343,case_0152_000343.png,train,17,False,11.43
case_0152,472,case_0152_000472.png,train,6,False,15.73
case_0152,496,case_0152_000496.png,train,6,False,16.53
case_0152,520,case_0152_000520.png,train,6,False,17.33
case_0152,543,case_0152_000543.png,train,6,False,18.1
case_0152,567,case_0152_000567.png,train,6,False,18.9
case_0152,590,case_0152_000590.png,train,6,False,19.67
case_0152,614,case_0152_000614.png,train,6,False,20.47
case_0152,638,case_0152_000638.png,train,6,False,21.27
case_0152,661,case_0152_000661.png,train,6,False,22.03
case_0152,685,case_0152_000685.png,train,6,False,22.83
case_0152,708,case_0152_000708.png,train,6,False,23.6
case_0152,732,case_0152_000732.png,train,6,False,24.4
case_0152,756,case_0152_000756.png,train,6,False,25.2
case_0152,779,case_0152_000779.png,train,6,False,25.97
case_0152,803,case_0152_000803.png,train,6,False,26.77
case_0152,826,case_0152_000826.png,train,6,False,27.53
case_0152,850,case_0152_000850.png,train,6,False,28.33
case_0152,874,case_0152_000874.png,train,6,False,29.13
case_0152,897,case_0152_000897.png,train,6,False,29.9
case_0152,921,case_0152_000921.png,train,6,False,30.7
case_0152,944,case_0152_000944.png,train,6,False,31.47
case_0152,968,case_0152_000968.png,train,6,False,32.27
case_0152,992,case_0152_000992.png,train,6,False,33.07
case_0152,1013,case_0152_001013.png,train,25,False,33.77
case_0152,1023,case_0152_001023.png,train,25,False,34.1
case_0152,1034,case_0152_001034.png,train,25,False,34.47
case_0152,1044,case_0152_001044.png,train,25,False,34.8
case_0152,1055,case_0152_001055.png,train,25,False,35.17
case_0152,1065,case_0152_001065.png,train,25,False,35.5
case_0152,1076,case_0152_001076.png,train,25,False,35.87
case_0152,1086,case_0152_001086.png,train,25,False,36.2
case_0152,1097,case_0152_001097.png,train,25,False,36.57
case_0152,1107,case_0152_001107.png,train,25,False,36.9
case_0152,1118,case_0152_001118.png,train,25,False,37.27
case_0152,1128,case_0152_001128.png,train,25,False,37.6
case_0152,1138,case_0152_001138.png,train,25,False,37.93
case_0152,1149,case_0152_001149.png,train,25,False,38.3
case_0152,1159,case_0152_001159.png,train,25,False,38.63
case_0152,1170,case_0152_001170.png,train,25,False,39.0
case_0152,1180,case_0152_001180.png,train,25,False,39.33
case_0152,1191,case_0152_001191.png,train,25,False,39.7
case_0152,1201,case_0152_001201.png,train,25,False,40.03
case_0152,1212,case_0152_001212.png,train,25,False,40.4
case_0152,1222,case_0152_001222.png,train,25,False,40.73
case_0152,1233,case_0152_001233.png,train,25,False,41.1
case_0152,1243,case_0152_001243.png,train,25,False,41.43
case_0152,1254,case_0152_001254.png,train,25,False,41.8
case_0152,1264,case_0152_001264.png,train,25,False,42.13
case_0152,1275,case_0152_001275.png,train,25,False,42.5
case_0152,1285,case_0152_001285.png,train,25,False,42.83
case_0152,1296,case_0152_001296.png,train,25,False,43.2
case_0152,1306,case_0152_001306.png,train,25,False,43.53
case_0152,1317,case_0152_001317.png,train,25,False,43.9
case_0152,1327,case_0152_001327.png,train,25,False,44.23
case_0152,1338,case_0152_001338.png,train,25,False,44.6
case_0152,1348,case_0152_001348.png,train,25,False,44.93
case_0152,1358,case_0152_001358.png,train,25,False,45.27
case_0152,1369,case_0152_001369.png,train,25,False,45.63
case_0152,1379,case_0152_001379.png,train,25,False,45.97
case_0152,1390,case_0152_001390.png,train,25,False,46.33
case_0152,1400,case_0152_001400.png,train,25,False,46.67
case_0152,1411,case_0152_001411.png,train,25,False,47.03
case_0152,1421,case_0152_001421.png,train,25,False,47.37
case_0152,1432,case_0152_001432.png,train,25,False,47.73
case_0152,1442,case_0152_001442.png,train,25,False,48.07
case_0152,1453,case_0152_001453.png,train,25,False,48.43
case_0152,1463,case_0152_001463.png,train,25,False,48.77
case_0152,1519,case_0152_001519.png,train,9,False,50.63
case_0152,1611,case_0152_001611.png,train,9,False,53.7
case_0152,1703,case_0152_001703.png,train,9,False,56.77
case_0152,1795,case_0152_001795.png,train,9,False,59.83
case_0152,1887,case_0152_001887.png,train,9,False,62.9
case_0152,1979,case_0152_001979.png,train,9,False,65.97
case_0152,2071,case_0152_002071.png,train,9,False,69.03
case_0152,2163,case_0152_002163.png,train,9,False,72.1
case_0152,2255,case_0152_002255.png,train,9,False,75.17
case_0152,2347,case_0152_002347.png,train,9,False,78.23
case_0152,2439,case_0152_002439.png,train,9,False,81.3
case_0152,2531,case_0152_002531.png,train,9,False,84.37
case_0152,2623,case_0152_002623.png,train,9,False,87.43
case_0152,2715,case_0152_002715.png,train,9,False,90.5
case_0152,2807,case_0152_002807.png,train,9,False,93.57
case_0152,2899,case_0152_002899.png,train,9,False,96.63
case_0152,2991,case_0152_002991.png,train,9,False,99.7
case_0152,3083,case_0152_003083.png,train,9,False,102.77
case_0152,3175,case_0152_003175.png,train,9,False,105.83
case_0152,3267,case_0152_003267.png,train,9,False,108.9
case_0152,3359,case_0152_003359.png,train,9,False,111.97
case_0152,3428,case_0152_003428.png,train,4,False,114.27
case_0152,3466,case_0152_003466.png,train,4,False,115.53
case_0152,3504,case_0152_003504.png,train,4,False,116.8
case_0152,3542,case_0152_003542.png,train,4,False,118.07
case_0152,3580,case_0152_003580.png,train,4,False,119.33
case_0152,3693,case_0152_003693.png,train,34,False,123.1
case_0152,3873,case_0152_003873.png,train,34,False,129.1
case_0152,4054,case_0152_004054.png,train,34,False,135.13
case_0152,4234,case_0152_004234.png,train,34,False,141.13
case_0152,4503,case_0152_004503.png,train,5,False,150.1
case_0152,4851,case_0152_004851.png,train,5,False,161.7
case_0152,5200,case_0152_005200.png,train,5,False,173.33
case_0152,5548,case_0152_005548.png,train,5,False,184.93
case_0152,5896,case_0152_005896.png,train,5,False,196.53
case_0152,6131,case_0152_006131.png,train,12,False,204.37
case_0152,6243,case_0152_006243.png,train,12,False,208.1
case_0152,6355,case_0152_006355.png,train,12,False,211.83
case_0152,6486,case_0152_006486.png,train,7,False,216.2
case_0152,6629,case_0152_006629.png,train,7,False,220.97
case_0152,6772,case_0152_006772.png,train,7,False,225.73
case_0152,6915,case_0152_006915.png,train,7,False,230.5
case_0152,7057,case_0152_007057.png,train,7,False,235.23
case_0152,7200,case_0152_007200.png,train,7,False,240.0
case_0152,7343,case_0152_007343.png,train,7,False,244.77
case_0152,7587,case_0152_007587.png,train,18,False,252.9
case_0152,7919,case_0152_007919.png,train,10,False,263.97
case_0152,8211,case_0152_008211.png,train,34,False,273.7
case_0152,8448,case_0152_008448.png,train,13,False,281.6
case_0152,8655,case_0152_008655.png,train,13,False,288.5
case_0152,8862,case_0152_008862.png,train,13,False,295.4
case_0152,9069,case_0152_009069.png,train,13,False,302.3
case_0152,9276,case_0152_009276.png,train,13,False,309.2
case_0152,9483,case_0152_009483.png,train,13,False,316.1
case_0152,9690,case_0152_009690.png,train,13,False,323.0
case_0152,9897,case_0152_009897.png,train,13,False,329.9
case_0152,10104,case_0152_010104.png,train,13,False,336.8
case_0152,10311,case_0152_010311.png,train,13,False,343.7
case_0152,10518,case_0152_010518.png,train,13,False,350.6
case_0152,10725,case_0152_010725.png,train,13,False,357.5
case_0152,10932,case_0152_010932.png,train,13,False,364.4
case_0152,11139,case_0152_011139.png,train,13,False,371.3
case_0152,11346,case_0152_011346.png,train,13,False,378.2
case_0152,11553,case_0152_011553.png,train,13,False,385.1
case_0152,11760,case_0152_011760.png,train,13,False,392.0
case_0152,11967,case_0152_011967.png,train,13,False,398.9
case_0152,12174,case_0152_012174.png,train,13,False,405.8
case_0152,12468,case_0152_012468.png,train,26,False,415.6
case_0152,12640,case_0152_012640.png,train,26,False,421.33
case_0152,12892,case_0152_012892.png,train,10,False,429.73
case_0152,13218,case_0152_013218.png,train,10,False,440.6
case_0152,13513,case_0152_013513.png,train,34,False,450.43
case_0152,13755,case_0152_013755.png,train,14,False,458.5
case_0152,13977,case_0152_013977.png,train,14,False,465.9
case_0152,14198,case_0152_014198.png,train,14,False,473.27
case_0152,14360,case_0152_014360.png,train,34,False,478.67
case_0152,14513,case_0152_014513.png,train,14,False,483.77
case_0152,14717,case_0152_014717.png,train,14,False,490.57
case_0152,14921,case_0152_014921.png,train,14,False,497.37
case_0152,15097,case_0152_015097.png,train,34,False,503.23
case_0152,15278,case_0152_015278.png,train,26,False,509.27
case_0152,15492,case_0152_015492.png,train,26,False,516.4
case_0152,15708,case_0152_015708.png,train,13,False,523.6
case_0152,15919,case_0152_015919.png,train,13,False,530.63
case_0152,16131,case_0152_016131.png,train,13,False,537.7
case_0152,16342,case_0152_016342.png,train,13,False,544.73
case_0152,16553,case_0152_016553.png,train,13,False,551.77
case_0152,16765,case_0152_016765.png,train,13,False,558.83
case_0152,16976,case_0152_016976.png,train,13,False,565.87
case_0152,17187,case_0152_017187.png,train,13,False,572.9
case_0152,17399,case_0152_017399.png,train,13,False,579.97
case_0152,17610,case_0152_017610.png,train,13,False,587.0
case_0152,17821,case_0152_017821.png,train,13,False,594.03
case_0152,18032,case_0152_018032.png,train,13,False,601.07
case_0152,18244,case_0152_018244.png,train,13,False,608.13
case_0152,18455,case_0152_018455.png,train,13,False,615.17
case_0152,18666,case_0152_018666.png,train,13,False,622.2
case_0152,18878,case_0152_018878.png,train,13,False,629.27
case_0152,19089,case_0152_019089.png,train,13,False,636.3
case_0152,19300,case_0152_019300.png,train,13,False,643.33
case_0152,19512,case_0152_019512.png,train,13,False,650.4
case_0152,19723,case_0152_019723.png,train,13,False,657.43
case_0152,19846,case_0152_019846.png,train,2,False,661.53
case_0152,19872,case_0152_019872.png,train,2,False,662.4
case_0152,19898,case_0152_019898.png,train,2,False,663.27
case_0152,19924,case_0152_019924.png,train,2,False,664.13
case_0152,19950,case_0152_019950.png,train,2,False,665.0
case_0152,19977,case_0152_019977.png,train,2,False,665.9
case_0152,20003,case_0152_020003.png,train,2,False,666.77
case_0152,20029,case_0152_020029.png,train,2,False,667.63
case_0152,20055,case_0152_020055.png,train,2,False,668.5
case_0152,20081,case_0152_020081.png,train,2,False,669.37
case_0152,20108,case_0152_020108.png,train,2,False,670.27
case_0152,20134,case_0152_020134.png,train,2,False,671.13
case_0152,20160,case_0152_020160.png,train,2,False,672.0
case_0152,20186,case_0152_020186.png,train,2,False,672.87
case_0152,20213,case_0152_020213.png,train,2,False,673.77
case_0152,20239,case_0152_020239.png,train,2,False,674.63
case_0152,20265,case_0152_020265.png,train,2,False,675.5
case_0152,20291,case_0152_020291.png,train,2,False,676.37
case_0152,20317,case_0152_020317.png,train,2,False,677.23
case_0152,20344,case_0152_020344.png,train,2,False,678.13
case_0152,20370,case_0152_020370.png,train,2,False,679.0
case_0152,20396,case_0152_020396.png,train,2,False,679.87
case_0152,20422,case_0152_020422.png,train,2,False,680.73
case_0152,20448,case_0152_020448.png,train,2,False,681.6
case_0152,20475,case_0152_020475.png,train,2,False,682.5
case_0152,20501,case_0152_020501.png,train,2,False,683.37
case_0152,20527,case_0152_020527.png,train,2,False,684.23
case_0152,20553,case_0152_020553.png,train,2,False,685.1
case_0152,20579,case_0152_020579.png,train,2,False,685.97
case_0152,20606,case_0152_020606.png,train,2,False,686.87
case_0152,20632,case_0152_020632.png,train,2,False,687.73
case_0152,20658,case_0152_020658.png,train,2,False,688.6
case_0152,20684,case_0152_020684.png,train,2,False,689.47
case_0152,20711,case_0152_020711.png,train,2,False,690.37
case_0152,20737,case_0152_020737.png,train,2,False,691.23
case_0152,20763,case_0152_020763.png,train,2,False,692.1
case_0152,20789,case_0152_020789.png,train,2,False,692.97
case_0152,20815,case_0152_020815.png,train,2,False,693.83
case_0152,20842,case_0152_020842.png,train,2,False,694.73
case_0152,20868,case_0152_020868.png,train,2,False,695.6
case_0152,20894,case_0152_020894.png,train,2,False,696.47
case_0152,20920,case_0152_020920.png,train,2,False,697.33
case_0152,20946,case_0152_020946.png,train,2,False,698.2
case_0152,21072,case_0152_021072.png,train,13,False,702.4
case_0152,21290,case_0152_021290.png,train,13,False,709.67
case_0152,21508,case_0152_021508.png,train,13,False,716.93
case_0152,21725,case_0152_021725.png,train,13,False,724.17
case_0152,21943,case_0152_021943.png,train,13,False,731.43
case_0152,22160,case_0152_022160.png,train,13,False,738.67
case_0152,22378,case_0152_022378.png,train,13,False,745.93
case_0152,22596,case_0152_022596.png,train,13,False,753.2
case_0152,22813,case_0152_022813.png,train,13,False,760.43
case_0152,23031,case_0152_023031.png,train,13,False,767.7
case_0152,23249,case_0152_023249.png,train,13,False,774.97
case_0152,23466,case_0152_023466.png,train,13,False,782.2
case_0152,23684,case_0152_023684.png,train,13,False,789.47
case_0152,23901,case_0152_023901.png,train,13,False,796.7
case_0152,24119,case_0152_024119.png,train,13,False,803.97
case_0152,24337,case_0152_024337.png,train,13,False,811.23
case_0153,111,case_0153_000111.png,train,17,False,4.44
case_0153,330,case_0153_000330.png,train,17,False,13.2
case_0153,460,case_0153_000460.png,train,6,False,18.4
case_0153,482,case_0153_000482.png,train,6,False,19.28
case_0153,505,case_0153_000505.png,train,6,False,20.2
case_0153,528,case_0153_000528.png,train,6,False,21.12
case_0153,550,case_0153_000550.png,train,6,False,22.0
case_0153,573,case_0153_000573.png,train,6,False,22.92
case_0153,595,case_0153_000595.png,train,6,False,23.8
case_0153,618,case_0153_000618.png,train,6,False,24.72
case_0153,640,case_0153_000640.png,train,6,False,25.6
case_0153,663,case_0153_000663.png,train,6,False,26.52
case_0153,686,case_0153_000686.png,train,6,False,27.44
case_0153,708,case_0153_000708.png,train,6,False,28.32
case_0153,727,case_0153_000727.png,train,30,False,29.08
case_0153,735,case_0153_000735.png,train,30,False,29.4
case_0153,743,case_0153_000743.png,train,30,False,29.72
case_0153,752,case_0153_000752.png,train,30,False,30.08
case_0153,760,case_0153_000760.png,train,30,False,30.4
case_0153,768,case_0153_000768.png,train,30,False,30.72
case_0153,776,case_0153_000776.png,train,30,False,31.04
case_0153,785,case_0153_000785.png,train,30,False,31.4
case_0153,793,case_0153_000793.png,train,30,False,31.72
case_0153,801,case_0153_000801.png,train,30,False,32.04
case_0153,810,case_0153_000810.png,train,30,False,32.4
case_0153,818,case_0153_000818.png,train,30,False,32.72
case_0153,826,case_0153_000826.png,train,30,False,33.04
case_0153,835,case_0153_000835.png,train,30,False,33.4
case_0153,843,case_0153_000843.png,train,30,False,33.72
case_0153,851,case_0153_000851.png,train,30,False,34.04
case_0153,859,case_0153_000859.png,train,30,False,34.36
case_0153,868,case_0153_000868.png,train,30,False,34.72
case_0153,876,case_0153_000876.png,train,30,False,35.04
case_0153,884,case_0153_000884.png,train,30,False,35.36
case_0153,898,case_0153_000898.png,train,32,False,35.92
case_0153,911,case_0153_000911.png,train,32,False,36.44
case_0153,925,case_0153_000925.png,train,32,False,37.0
case_0153,938,case_0153_000938.png,train,32,False,37.52
case_0153,951,case_0153_000951.png,train,32,False,38.04
case_0153,964,case_0153_000964.png,train,32,False,38.56
case_0153,978,case_0153_000978.png,train,32,False,39.12
case_0153,991,case_0153_000991.png,train,32,False,39.64
case_0153,1005,case_0153_001005.png,train,30,False,40.2
case_0153,1013,case_0153_001013.png,train,30,False,40.52
case_0153,1021,case_0153_001021.png,train,30,False,40.84
case_0153,1029,case_0153_001029.png,train,30,False,41.16
case_0153,1038,case_0153_001038.png,train,30,False,41.52
case_0153,1046,case_0153_001046.png,train,30,False,41.84
case_0153,1054,case_0153_001054.png,train,30,False,42.16
case_0153,1063,case_0153_001063.png,train,30,False,42.52
case_0153,1071,case_0153_001071.png,train,30,False,42.84
case_0153,1079,case_0153_001079.png,train,30,False,43.16
case_0153,1087,case_0153_001087.png,train,30,False,43.48
case_0153,1135,case_0153_001135.png,train,9,False,45.4
case_0153,1217,case_0153_001217.png,train,9,False,48.68
case_0153,1298,case_0153_001298.png,train,9,False,51.92
case_0153,1379,case_0153_001379.png,train,9,False,55.16
case_0153,1461,case_0153_001461.png,train,9,False,58.44
case_0153,1600,case_0153_001600.png,train,7,False,64.0
case_0153,1702,case_0153_001702.png,train,0,False,68.08
case_0153,1713,case_0153_001713.png,train,0,False,68.52
case_0153,1724,case_0153_001724.png,train,0,False,68.96
case_0153,1734,case_0153_001734.png,train,0,False,69.36
case_0153,1745,case_0153_001745.png,train,0,False,69.8
case_0153,1773,case_0153_001773.png,train,4,False,70.92
case_0153,1811,case_0153_001811.png,train,4,False,72.44
case_0153,1850,case_0153_001850.png,train,4,False,74.0
case_0153,1889,case_0153_001889.png,train,4,False,75.56
case_0153,1927,case_0153_001927.png,train,4,False,77.08
case_0153,2047,case_0153_002047.png,train,30,False,81.88
case_0153,2055,case_0153_002055.png,train,30,False,82.2
case_0153,2063,case_0153_002063.png,train,30,False,82.52
case_0153,2071,case_0153_002071.png,train,30,False,82.84
case_0153,2079,case_0153_002079.png,train,30,False,83.16
case_0153,2087,case_0153_002087.png,train,30,False,83.48
case_0153,2095,case_0153_002095.png,train,30,False,83.8
case_0153,2103,case_0153_002103.png,train,30,False,84.12
case_0153,2111,case_0153_002111.png,train,30,False,84.44
case_0153,2119,case_0153_002119.png,train,30,False,84.76
case_0153,2179,case_0153_002179.png,train,9,False,87.16
case_0153,2287,case_0153_002287.png,train,9,False,91.48
case_0153,2546,case_0153_002546.png,train,5,False,101.84
case_0153,2806,case_0153_002806.png,train,5,False,112.24
case_0153,2996,case_0153_002996.png,train,12,False,119.84
case_0153,3187,case_0153_003187.png,train,34,False,127.48
case_0153,3623,case_0153_003623.png,train,18,False,144.92
case_0153,4171,case_0153_004171.png,train,10,False,166.84
case_0153,4525,case_0153_004525.png,train,10,False,181.0
case_0153,4880,case_0153_004880.png,train,10,False,195.2
case_0153,5234,case_0153_005234.png,train,10,False,209.36
case_0153,5496,case_0153_005496.png,train,34,False,219.84
case_0153,5690,case_0153_005690.png,train,14,False,227.6
case_0153,5861,case_0153_005861.png,train,34,False,234.44
case_0153,6013,case_0153_006013.png,train,14,False,240.52
case_0153,6173,case_0153_006173.png,train,33,False,246.92
case_0153,6303,case_0153_006303.png,train,33,False,252.12
case_0153,6434,case_0153_006434.png,train,33,False,257.36
case_0153,6564,case_0153_006564.png,train,33,False,262.56
case_0153,6658,case_0153_006658.png,train,1,False,266.32
case_0153,6706,case_0153_006706.png,train,1,False,268.24
case_0153,6754,case_0153_006754.png,train,1,False,270.16
case_0153,6802,case_0153_006802.png,train,1,False,272.08
case_0153,6974,case_0153_006974.png,train,13,False,278.96
case_0153,7126,case_0153_007126.png,train,30,False,285.04
case_0153,7134,case_0153_007134.png,train,30,False,285.36
case_0153,7143,case_0153_007143.png,train,30,False,285.72
case_0153,7151,case_0153_007151.png,train,30,False,286.04
case_0153,7160,case_0153_007160.png,train,30,False,286.4
case_0153,7168,case_0153_007168.png,train,30,False,286.72
case_0153,7177,case_0153_007177.png,train,30,False,287.08
case_0153,7185,case_0153_007185.png,train,30,False,287.4
case_0153,7194,case_0153_007194.png,train,30,False,287.76
case_0153,7202,case_0153_007202.png,train,30,False,288.08
case_0153,7211,case_0153_007211.png,train,30,False,288.44
case_0153,7219,case_0153_007219.png,train,30,False,288.76
case_0153,7228,case_0153_007228.png,train,30,False,289.12
case_0153,7236,case_0153_007236.png,train,30,False,289.44
case_0153,7245,case_0153_007245.png,train,30,False,289.8
case_0153,7253,case_0153_007253.png,train,30,False,290.12
case_0153,7262,case_0153_007262.png,train,30,False,290.48
case_0153,7270,case_0153_007270.png,train,30,False,290.8
case_0153,7279,case_0153_007279.png,train,30,False,291.16
case_0153,7287,case_0153_007287.png,train,30,False,291.48
case_0153,7296,case_0153_007296.png,train,30,False,291.84
case_0153,7304,case_0153_007304.png,train,30,False,292.16
case_0153,7313,case_0153_007313.png,train,30,False,292.52
case_0153,7321,case_0153_007321.png,train,30,False,292.84
case_0153,7330,case_0153_007330.png,train,30,False,293.2
case_0153,7338,case_0153_007338.png,train,30,False,293.52
case_0153,7347,case_0153_007347.png,train,30,False,293.88
case_0153,7355,case_0153_007355.png,train,30,False,294.2
case_0153,7364,case_0153_007364.png,train,30,False,294.56
case_0153,7372,case_0153_007372.png,train,30,False,294.88
case_0153,7381,case_0153_007381.png,train,30,False,295.24
case_0153,7389,case_0153_007389.png,train,30,False,295.56
case_0153,7398,case_0153_007398.png,train,30,False,295.92
case_0153,7406,case_0153_007406.png,train,30,False,296.24
case_0153,7415,case_0153_007415.png,train,30,False,296.6
case_0153,7423,case_0153_007423.png,train,30,False,296.92
case_0153,7432,case_0153_007432.png,train,30,False,297.28
case_0153,7440,case_0153_007440.png,train,30,False,297.6
case_0153,7449,case_0153_007449.png,train,30,False,297.96
case_0153,7457,case_0153_007457.png,train,30,False,298.28
case_0153,7466,case_0153_007466.png,train,30,False,298.64
case_0153,7474,case_0153_007474.png,train,30,False,298.96
case_0153,7483,case_0153_007483.png,train,30,False,299.32
case_0153,7491,case_0153_007491.png,train,30,False,299.64
case_0153,7500,case_0153_007500.png,train,30,False,300.0
case_0153,7508,case_0153_007508.png,train,30,False,300.32
case_0153,7517,case_0153_007517.png,train,30,False,300.68
case_0153,7525,case_0153_007525.png,train,30,False,301.0
case_0153,7534,case_0153_007534.png,train,30,False,301.36
case_0153,7542,case_0153_007542.png,train,30,False,301.68
case_0153,7626,case_0153_007626.png,train,13,False,305.04
case_0153,7784,case_0153_007784.png,train,26,False,311.36
case_0158,62,case_0158_000062.png,train,7,False,2.07
case_0158,132,case_0158_000132.png,train,0,False,4.4
case_0158,144,case_0158_000144.png,train,0,False,4.8
case_0158,155,case_0158_000155.png,train,0,False,5.17
case_0158,167,case_0158_000167.png,train,0,False,5.57
case_0158,178,case_0158_000178.png,train,0,False,5.94
case_0158,189,case_0158_000189.png,train,0,False,6.31
case_0158,201,case_0158_000201.png,train,0,False,6.71
case_0158,212,case_0158_000212.png,train,0,False,7.07
case_0158,224,case_0158_000224.png,train,0,False,7.47
case_0158,253,case_0158_000253.png,train,4,False,8.44
case_0158,293,case_0158_000293.png,train,4,False,9.78
case_0158,333,case_0158_000333.png,train,4,False,11.11
case_0158,372,case_0158_000372.png,train,4,False,12.41
case_0158,412,case_0158_000412.png,train,4,False,13.75
case_0158,452,case_0158_000452.png,train,4,False,15.08
case_0158,492,case_0158_000492.png,train,4,False,16.42
case_0158,531,case_0158_000531.png,train,4,False,17.72
case_0158,571,case_0158_000571.png,train,4,False,19.05
case_0158,611,case_0158_000611.png,train,4,False,20.39
case_0158,765,case_0158_000765.png,train,26,False,25.53
case_0158,909,case_0158_000909.png,train,20,False,30.33
case_0158,928,case_0158_000928.png,train,20,False,30.96
case_0158,947,case_0158_000947.png,train,20,False,31.6
case_0158,966,case_0158_000966.png,train,20,False,32.23
case_0158,985,case_0158_000985.png,train,20,False,32.87
case_0158,1004,case_0158_001004.png,train,20,False,33.5
case_0158,1023,case_0158_001023.png,train,20,False,34.13
case_0158,1042,case_0158_001042.png,train,20,False,34.77
case_0158,1062,case_0158_001062.png,train,20,False,35.44
case_0158,1081,case_0158_001081.png,train,20,False,36.07
case_0158,1100,case_0158_001100.png,train,20,False,36.7
case_0158,1119,case_0158_001119.png,train,20,False,37.34
case_0158,1138,case_0158_001138.png,train,20,False,37.97
case_0158,1157,case_0158_001157.png,train,20,False,38.61
case_0158,1176,case_0158_001176.png,train,20,False,39.24
case_0158,1195,case_0158_001195.png,train,20,False,39.87
case_0158,1285,case_0158_001285.png,train,34,False,42.88
case_0158,1372,case_0158_001372.png,train,32,False,45.78
case_0158,1387,case_0158_001387.png,train,32,False,46.28
case_0158,1402,case_0158_001402.png,train,32,False,46.78
case_0158,1417,case_0158_001417.png,train,32,False,47.28
case_0158,1431,case_0158_001431.png,train,32,False,47.75
case_0158,1446,case_0158_001446.png,train,32,False,48.25
case_0158,1461,case_0158_001461.png,train,32,False,48.75
case_0158,1476,case_0158_001476.png,train,32,False,49.25
case_0158,1605,case_0158_001605.png,train,26,False,53.55
case_0158,1786,case_0158_001786.png,train,7,False,59.59
case_0158,1906,case_0158_001906.png,train,7,False,63.6
case_0158,2026,case_0158_002026.png,train,7,False,67.6
case_0158,2190,case_0158_002190.png,train,34,False,73.07
case_0158,2300,case_0158_002300.png,train,32,False,76.74
case_0158,2314,case_0158_002314.png,train,32,False,77.21
case_0158,2328,case_0158_002328.png,train,32,False,77.68
case_0158,2343,case_0158_002343.png,train,32,False,78.18
case_0158,2357,case_0158_002357.png,train,32,False,78.65
case_0158,2371,case_0158_002371.png,train,32,False,79.11
case_0158,2385,case_0158_002385.png,train,32,False,79.58
case_0158,2532,case_0158_002532.png,train,5,False,84.48
case_0158,2802,case_0158_002802.png,train,5,False,93.49
case_0158,2947,case_0158_002947.png,train,32,False,98.33
case_0158,2960,case_0158_002960.png,train,32,False,98.77
case_0158,2973,case_0158_002973.png,train,32,False,99.2
case_0158,2986,case_0158_002986.png,train,32,False,99.63
case_0158,3000,case_0158_003000.png,train,32,False,100.1
case_0158,3013,case_0158_003013.png,train,32,False,100.53
case_0158,3026,case_0158_003026.png,train,32,False,100.97
case_0158,3039,case_0158_003039.png,train,32,False,101.4
case_0158,3208,case_0158_003208.png,train,26,False,107.04
case_0158,3402,case_0158_003402.png,train,26,False,113.51
case_0158,3595,case_0158_003595.png,train,26,False,119.95
case_0158,3789,case_0158_003789.png,train,26,False,126.43
case_0158,4015,case_0158_004015.png,train,26,False,133.97
case_0158,4281,case_0158_004281.png,train,5,False,142.84
case_0158,4530,case_0158_004530.png,train,34,False,151.15
case_0158,4612,case_0158_004612.png,train,32,False,153.89
case_0158,4624,case_0158_004624.png,train,32,False,154.29
case_0158,4637,case_0158_004637.png,train,32,False,154.72
case_0158,4649,case_0158_004649.png,train,32,False,155.12
case_0158,4661,case_0158_004661.png,train,32,False,155.52
case_0158,4790,case_0158_004790.png,train,26,False,159.83
case_0158,5054,case_0158_005054.png,train,5,False,168.64
case_0158,5338,case_0158_005338.png,train,5,False,178.11
case_0158,5545,case_0158_005545.png,train,26,False,185.02
case_0158,5740,case_0158_005740.png,train,5,False,191.52
case_0158,5944,case_0158_005944.png,train,34,False,198.33
case_0158,6148,case_0158_006148.png,train,5,False,205.14
case_0158,6410,case_0158_006410.png,train,5,False,213.88
case_0158,6638,case_0158_006638.png,train,32,False,221.49
case_0158,6651,case_0158_006651.png,train,32,False,221.92
case_0158,6663,case_0158_006663.png,train,32,False,222.32
case_0158,6676,case_0158_006676.png,train,32,False,222.76
case_0158,6689,case_0158_006689.png,train,32,False,223.19
case_0158,6701,case_0158_006701.png,train,32,False,223.59
case_0158,6787,case_0158_006787.png,train,26,False,226.46
case_0158,7050,case_0158_007050.png,train,5,False,235.24
case_0158,7299,case_0158_007299.png,train,34,False,243.54
case_0158,7567,case_0158_007567.png,train,5,False,252.49
case_0158,7827,case_0158_007827.png,train,34,False,261.16
case_0158,8112,case_0158_008112.png,train,5,False,270.67
case_0158,8392,case_0158_008392.png,train,12,False,280.01
case_0158,8492,case_0158_008492.png,train,12,False,283.35
case_0158,8593,case_0158_008593.png,train,12,False,286.72
case_0158,8693,case_0158_008693.png,train,12,False,290.06
case_0158,8793,case_0158_008793.png,train,12,False,293.39
case_0158,9259,case_0158_009259.png,train,18,False,308.94
case_0158,9756,case_0158_009756.png,train,34,False,325.53
case_0158,10157,case_0158_010157.png,train,18,False,338.91
case_0158,10928,case_0158_010928.png,train,18,False,364.63
case_0158,11476,case_0158_011476.png,train,10,False,382.92
case_0158,11772,case_0158_011772.png,train,10,False,392.79
case_0158,12069,case_0158_012069.png,train,10,False,402.7
case_0158,12365,case_0158_012365.png,train,10,False,412.58
case_0158,12661,case_0158_012661.png,train,10,False,422.46
case_0158,12895,case_0158_012895.png,train,34,False,430.26
case_0158,12987,case_0158_012987.png,train,32,False,433.33
